time,AC,ACEN,AEV,AGI,ALI,AREIT,BDO,BLOOM,BPI,CBC,CNPF,CNVRG,DMC,EMI,GLO,GTCAP,ICT,JFC,JGS,LTG,MBT,MER,MONDE,PGOLD,SCC,SM,SMC,SMPH,TEL,URC
2016-08-05,826.73390186,1.85653858,58.48866491,14.81102971,36.43587204,,80.04468181,5.37659351,73.87134589,23.33190122,15.54938231,,5.62711429,6.79683347,1416.10606926,1340.45179116,45.45300772,233.60896818,74.15869825,8.21224712,53.34009407,199.28170079,,39.09303313,10.55156897,627.16280842,73.46882951,27.65523198,1109.18492305,160.06265186
2016-08-08,827.19447785,1.86440773,58.29486549,14.99616851,36.16597759,,80.39270218,5.37659351,74.38180929,23.42376033,15.49783825,,5.62711429,6.70958272,1403.50726082,1348.82961487,44.51879642,233.60896818,76.18735565,8.23285502,54.97862389,199.03627997,,40.37680772,10.5335321,629.01284621,73.82677932,27.65523198,1088.03036524,160.85113783
2016-08-09,826.27332587,1.87227689,58.25610948,15.18130545,36.93067928,,81.22795103,5.38572185,75.7673528,23.45437901,15.72119783,,5.62711429,6.58743167,1384.60904815,1355.53187382,44.19541462,235.44119538,75.73654289,8.24315896,54.89084886,198.79086528,,40.0040979,10.28101592,644.73816736,75.4375481,27.93271014,1086.88687563,162.27041257
2016-08-10,825.35217389,1.87227689,58.10106606,15.18130545,37.02064709,,83.17686502,5.24879672,75.7673528,23.45437901,15.37756593,,5.61845719,6.44783047,1354.37190788,1357.20743856,45.66859439,231.0438501,74.88000136,8.24315896,54.62751032,198.79086528,,39.6728035,10.45236618,641.50060124,75.4375481,27.97895543,1089.74559966,161.4819266
2016-08-11,825.81274988,1.85653858,58.21734649,14.81102971,36.93067928,,82.34161616,5.44049191,75.11104272,23.51561944,15.08547722,,5.5405433,6.36057972,1349.2802867,1301.91380217,48.83054132,231.77674098,74.24885899,8.25346291,54.53973119,199.28170079,,37.43654871,9.83009417,641.50060124,75.1690844,27.79396967,1073.9011568,160.53575132
2016-08-12,827.19447785,1.85653858,58.13982827,14.81102971,37.06562875,,81.15834696,5.65044378,75.32981275,23.45437901,14.51848403,,5.31545873,6.45655554,1355.64481636,1285.99593715,53.82498608,231.77674098,73.79804624,8.25346291,53.54490949,199.40441734,,36.52547979,9.0905825,633.63794067,75.4375481,27.23901703,1100.89539352,157.61833746
2016-08-15,832.72138973,1.82507986,57.98479105,14.81102971,37.78534878,,79.34864111,5.73259885,75.32981275,23.54623812,14.53566567,,5.23754484,6.67468242,1342.91575705,1290.184849,55.37002974,231.77674098,74.33902064,8.6553164,52.05267256,200.01796939,,36.73254034,9.19880372,632.71292177,75.4375481,27.60898577,1103.24271846,150.9950632
2016-08-16,829.03678181,1.82507986,58.13982827,14.73697456,37.42548652,,80.04468181,6.11598922,76.20489285,23.45437901,14.53566567,,5.29814453,6.57870659,1364.55515787,1256.67355422,58.28045589,231.77674098,74.47426538,9.01595512,52.60860623,199.64983202,,37.0224276,9.74892825,642.88812958,76.95882451,27.37775473,1109.11103079,145.08141843
2016-08-17,829.03678181,1.82507986,58.21734649,14.81102971,37.06562875,,79.34864111,5.93342238,75.91319949,23.39314165,14.63875636,,5.23754484,6.59615674,1353.0990045,1289.34706663,61.08309338,230.1277365,73.93329187,8.74805245,52.63786282,200.01796939,,38.09914165,9.35211711,640.11307291,76.95882451,27.1465237,1097.37440612,145.23911562
2016-08-18,824.43102191,1.84867838,58.13982827,15.08873559,37.06562875,,79.27903704,5.86039564,76.35073954,23.36252296,14.74184532,,5.28948743,6.70958272,1368.37387567,1281.80702531,58.9272195,231.59351826,74.11361426,9.11899512,52.55008779,199.40441734,,37.27089944,9.54150425,642.88812958,76.73510699,27.10027656,1061.5777009,149.81233425
2016-08-19,825.35217389,1.85653858,58.64370833,14.84805821,36.97566094,,78.79180853,5.87865233,76.56950957,23.45437901,14.46693912,,5.4972578,6.73575794,1365.8280638,1281.80702531,57.92114358,231.4103047,73.93329187,8.95413091,52.55008779,200.3517669,,37.60219798,10.10064722,636.41299734,75.1690844,26.49907679,1070.3801694,150.9950632
2016-08-22,830.87908577,1.84080922,58.72122655,15.07022365,37.06562875,,79.8358696,5.96993575,76.56950957,23.39314165,14.57002809,,5.45397231,6.76193317,1374.73840532,1289.34706663,57.84928255,231.77674098,74.69967175,9.00565117,52.49156526,200.3517669,,37.76784311,10.25396061,642.88812958,75.12433821,26.82280024,1082.70362529,150.60082022
2016-08-23,831.80023775,1.82507986,58.75998876,15.23684589,36.70576649,,80.04468181,5.66870046,77.29874299,23.39314165,14.51848403,,5.27217323,6.84045884,1353.0990045,1291.86041374,57.70555978,231.77674098,74.7898334,8.85109194,52.08193382,200.09573271,,37.43654871,10.14573939,641.96311069,75.07959918,26.82280024,1056.2962198,145.23911562
2016-08-24,828.57620582,1.78574304,58.37238991,15.07022365,35.98604646,,79.55745332,4.90191972,76.56950957,23.51561944,14.39821257,,5.17694515,6.93643467,1340.36994519,1291.02263137,57.84928255,229.02840018,71.94971845,8.64501348,52.22823139,200.3517669,,37.39513743,10.19083157,638.72554457,74.81113459,27.1927699,1056.88305103,141.53323157
2016-08-25,828.11562983,1.78574304,58.52742712,14.99616851,35.35628975,,78.6526004,4.92930475,76.49658623,23.5768568,14.34666851,,5.15097385,6.93643467,1354.37191043,1292.69819611,58.20859487,229.94451378,71.45382172,8.55227743,51.35044599,200.2237402,,37.353722,10.13672096,637.33801623,75.1690844,27.23901703,1074.48798803,141.53323157
2016-08-26,823.97044592,1.77787389,58.37238991,15.18130545,34.81650085,,79.20943296,5.29443843,76.64243291,23.5768568,14.36384843,,5.19425934,6.94515974,1323.82216809,1292.69819611,60.72378107,231.77674098,70.32678983,8.69653219,51.37970726,200.3517669,,37.18807687,10.08261035,638.26303512,75.1690844,26.82280024,1082.70362529,142.00633103
2016-08-30,808.77143825,1.71493856,58.21734649,15.19981924,34.85089821,,77.95655968,5.34008014,75.69442946,23.5768568,14.29512188,,5.17694515,6.96260989,1285.63499016,1286.83371953,61.15495441,228.84517746,69.42516432,8.50075768,50.91155329,199.71166541,,37.27089944,10.11868409,635.48797845,75.61651943,26.82280024,1068.03284446,147.44687634
2016-08-31,806.00798231,1.73067687,58.13982827,15.37908377,34.85089821,,79.55745332,5.09361491,76.93412628,23.5768568,14.69030041,,4.97783187,6.97133497,1253.81234189,1285.99593715,60.36446875,224.44783217,70.32678983,8.7583564,48.86338735,199.07156392,,37.18807687,10.00144443,629.01284621,75.61651943,27.60898577,1071.55383186,147.44687634
2016-09-01,800.02049444,1.73854602,57.75222941,15.26586446,34.76037821,,79.34864111,5.21228335,77.29874299,23.54623812,14.60439222,,5.10768835,6.75320809,1270.99657196,1265.05137791,60.00515644,231.77674098,71.22841533,8.8613964,51.14563056,199.07156392,,36.9396009,10.02849974,624.38775175,75.61651943,26.40658345,1056.2962198,145.08141843
2016-09-02,796.79646252,1.73067687,57.98479105,15.47343493,35.75611635,,78.16537189,5.2214117,77.29874299,23.54623812,14.63875636,,5.10768835,6.63105704,1279.27046051,1275.94254871,60.00515644,229.02840018,71.04809294,8.91291511,51.08711212,199.71166541,,36.85677833,10.23592374,637.80052568,75.1690844,26.59156921,1060.40403843,142.63710404
2016-09-05,792.19070262,1.74640622,57.05454992,15.85083484,35.75611635,,77.95655968,5.09361491,76.64243291,23.39314165,14.74184532,,5.10768835,6.63105704,1294.54533168,1273.42920161,57.13065793,224.0813959,70.68744183,8.91291511,50.79451699,199.45563122,,37.39513743,10.23592374,637.80052568,73.3793443,26.36033817,1058.64354473,142.63710404
2016-09-06,787.58494272,1.74640622,56.89951348,15.86970582,35.52981181,,77.81735154,4.93843309,77.29874299,23.36252296,14.57002809,,5.06440286,6.58743167,1317.45763843,1260.0246837,56.05272098,225.36394578,69.24484191,8.7583564,50.26784516,200.3517669,,37.22948816,10.23592374,627.62531787,72.93190927,25.8978761,1059.8172072,145.79104792
2016-09-07,782.97918282,1.70707835,56.47315164,15.37908377,34.71511368,,76.77329047,4.61894112,77.22581965,23.36252296,14.57002809,,5.08171706,6.59615674,1279.27046051,1239.91790683,58.9272195,226.28005938,67.53175255,8.79957219,48.98042365,199.58363871,,37.14666145,10.19985,616.06258173,73.3793443,25.15793771,1063.3381946,143.50444649
2016-09-08,787.58494272,1.72280771,56.66695107,15.75648651,34.94141821,,77.46933119,4.65545448,76.56950957,23.33190122,14.53566567,,5.15097385,6.54380629,1257.63105968,1246.62016579,59.89736131,226.4632821,67.53175255,8.77896481,50.09228574,198.43146243,,36.6083065,10.05555504,618.37512896,73.3793443,25.25042827,1096.78757489,144.92372124
2016-09-09,785.74263876,1.70707835,57.05454992,15.37908377,34.39828914,,77.60853933,4.88366304,76.49658623,23.27066386,14.57002809,,5.08171706,5.84580029,1260.17687154,1239.91790683,56.77134561,216.20280977,67.80223569,8.62440507,49.44857762,196.51115795,,36.44265723,9.96537069,618.37512896,71.58960419,24.88045954,1056.2962198,142.08517175
2016-09-13,792.19070262,1.70707835,57.82974764,15.51117596,34.21724461,,76.35228576,4.84714967,75.98612283,23.27066386,14.31230438,,5.04708866,5.94177611,1256.99460672,1220.64891233,56.77134561,225.36394578,65.81866227,8.69653219,49.97525003,198.17542823,,36.44265723,9.95635226,617.45011006,70.69473414,24.69547563,1026.95465814,142.16402034
2016-09-14,789.42724668,1.72280771,57.82974764,15.39795476,33.62885554,,76.07311836,4.7467379,75.54858277,23.27066386,14.15766964,,5.02111736,6.19480329,1270.99657196,1198.02878835,56.4120333,222.61560497,66.76537176,8.6141006,50.85303543,199.58363871,,36.44265723,9.84813104,614.21254394,75.1690844,24.97295195,1021.08634581,144.29293246
2016-09-15,792.19070262,1.73067687,60.4654214,15.34134463,34.39828914,,78.86479243,4.65545448,78.6842865,23.33190122,14.58721058,,5.27217323,6.28205404,1266.5414012,1218.97334759,56.05272098,229.02840018,69.78581633,8.73774799,51.4382257,199.58363871,,36.52547979,9.85714947,634.10045011,73.3793443,25.80538368,992.33161538,147.28917915
2016-09-16,787.12436673,1.72280771,58.21734649,15.28473545,33.53833101,,77.4689554,4.6371978,77.15289631,23.33190122,14.50130153,,4.91723218,6.11627761,1248.0842652,1173.73309964,54.7591945,224.63105489,69.60548671,8.67592481,50.41414273,199.58363871,,37.22948816,9.992426,610.51246838,73.33459811,25.06544437,977.66083455,146.42184458
2016-09-19,788.5060947,1.73067687,58.91502598,15.34134463,34.17198461,,77.11999613,4.89279138,75.69442946,23.20942649,14.53566567,,5.00380317,6.15117791,1260.17687154,1181.27314097,55.87306483,227.7458503,69.96613782,8.59349322,49.74117275,199.58363871,,36.44265723,9.83009417,605.88737392,73.3793443,24.97295195,986.46330305,146.50069318
2016-09-20,787.58494272,1.73854602,59.14758762,15.43569579,34.39828914,,77.81791465,5.17576998,75.91319949,23.51561944,14.48412161,,5.14231675,6.17735314,1269.08721306,1221.4866947,58.9272195,227.7458503,70.77760258,8.56258189,50.20932672,200.09573271,,36.44265723,10.29905279,617.91261951,73.3793443,25.75913748,1017.56535841,145.71220721
2016-09-21,792.19070262,1.73854602,60.77550204,15.3036036,35.07720274,,77.11999613,5.03884485,76.64243291,23.30128254,14.55284817,,5.18560224,6.17735314,1279.27046051,1214.78443575,57.48997024,227.19617298,70.59728019,8.56258189,50.20932672,201.63196989,,36.48406851,10.55156897,607.27490226,73.82677932,25.62039978,1007.00239621,146.97377687
2016-09-22,796.79646252,1.74640622,61.39565633,15.56778514,35.30350728,,77.18978799,4.92017641,77.22581965,23.27066386,14.60439222,,5.19425934,6.19480329,1336.55122739,1239.91790683,58.63976821,228.47872286,71.22841533,8.44923794,50.73599445,201.75999659,,36.44265723,10.55156897,618.37512896,74.27421435,25.8978761,1030.47564554,147.99881652
2016-09-23,803.24452637,1.76214453,60.4654214,15.47343493,35.30350728,,77.53874725,4.88366304,76.93412628,23.30128254,14.55284817,,5.16828805,6.29077911,1331.45960367,1239.91790683,58.63976821,227.01295026,68.83910593,8.42863056,49.82895246,200.99186839,,36.40124595,10.50647679,618.8376384,73.82677932,25.80538368,1028.1283206,144.52947825
2016-09-26,799.55991845,1.77787389,59.69022369,15.28473545,34.62459368,,74.67728133,4.6371978,76.56950957,23.33190122,14.17485127,,5.13365965,6.28205404,1323.82216809,1239.08012446,55.26223533,228.84517746,68.29813243,8.18133527,49.88747032,200.3517669,,36.27700796,10.41629244,611.43748727,72.84242405,25.2966754,1017.56535841,145.8699044
2016-09-27,787.12436673,1.7936122,61.08558189,14.96394378,34.62459368,,72.23456652,4.23555075,76.20489285,23.27066386,13.93430748,,5.17694515,6.23842866,1330.18669774,1214.78443575,54.61547173,227.7458503,65.27768877,8.23285502,49.85820905,198.30343573,,35.53159245,10.20886844,609.12494004,73.15562678,24.97295195,997.61309648,143.89868948
2016-09-28,788.04551871,1.7936122,59.76774191,15.19038429,35.03194274,,73.28144429,4.49114433,76.56950957,23.27066386,14.08894308,,5.10768835,6.28205404,1325.09507402,1229.8645184,54.97478404,224.44783217,66.1342294,8.19163922,49.91673159,198.04739513,,34.49628969,10.31708966,613.28752505,73.3793443,25.52790644,997.61309648,143.50444649
2016-09-29,794.03300658,1.7936122,59.61270547,15.09603408,36.02768088,,75.37519984,4.29944914,76.56950957,23.27066386,14.00303403,,5.26351613,6.32567942,1342.91575705,1231.54008313,57.48997024,227.3793957,68.07272605,8.16072737,50.61895816,198.43146243,,35.90429814,10.33512653,619.76265729,72.93190927,26.68406162,1026.95465814,143.97754596
2016-09-30,789.42724668,1.78574304,58.72122655,15.00168386,35.52981181,,76.63145317,4.16252401,76.56950957,23.27066386,13.91712756,,5.22023064,6.32567942,1298.36404947,1206.40661206,55.33409636,226.28005938,67.17110054,7.88252076,49.91673159,198.68749662,,35.20029391,10.27199748,623.00022341,73.02139448,26.03661472,1004.65507128,140.35050261
2016-10-03,809.23201424,1.77787389,58.29486549,14.98281382,35.66559634,,76.84082873,4.14426732,76.64243291,23.27066386,14.05458067,,5.45397231,6.36057972,1304.72857912,1189.65096466,56.05272098,227.92906386,68.47845482,7.88252076,50.50192185,198.30343573,,35.73865301,10.34414496,624.38775175,73.28985908,26.17535242,1007.00239621,143.81983299
2016-10-04,811.0743182,1.78574304,60.15534077,15.09603408,35.75611635,,77.11999613,4.1168823,76.7882796,23.45437901,14.07176059,,5.5492004,6.43038032,1298.36404947,1187.97539992,57.45403685,230.31095006,68.70386121,7.62492204,50.64821942,197.27928614,,36.02853612,11.00249072,633.63794067,73.69427679,26.22159955,997.61309648,145.8699044
2016-10-05,799.09934246,1.77787389,59.53518647,15.00168386,35.98242088,,76.84082873,4.0529839,76.86120294,23.27066386,14.17485127,,5.5492004,6.36057972,1250.63007706,1172.89531728,57.13065793,228.84517746,67.62191329,7.47036281,49.74117275,197.15125944,,35.40735447,10.91230637,626.23778953,73.15505217,25.71289034,951.84026029,145.8699044
2016-10-06,796.79646252,1.75427538,59.84526091,15.02055391,35.07720274,,76.77103688,4.26293577,76.86120294,23.27066386,14.07176059,,5.48860071,6.36930479,1209.26063431,1170.38197017,58.20859487,229.94451378,68.07272605,7.48066676,49.15598248,197.79136094,,35.3245319,10.82212202,621.15018563,72.97530554,25.71289034,961.81639125,145.47566142
2016-10-07,792.19070262,1.75427538,59.69022369,14.90733365,34.48880915,,76.07311836,4.13513898,75.32981275,23.27066386,14.02021653,,5.4972578,6.31695434,1158.98085004,1181.27314097,57.48997024,225.18072306,67.71207404,7.44975491,49.15598248,197.53532674,,34.78617281,10.86721419,624.38775175,73.15505217,26.08286185,944.79828549,145.31796422
2016-10-10,790.80897465,1.74640622,59.53518647,14.7941134,34.57933368,,76.14291021,4.43637427,75.84027614,23.27066386,13.98585412,,5.45397231,6.36057972,1158.34439707,1160.32858173,56.34017227,225.73038205,66.81044853,7.34671543,49.15598248,197.02323275,,34.53770097,10.83114045,618.8376384,73.15505217,25.8978761,939.51680439,142.95250631
2016-10-11,790.34839866,1.74640622,58.9925442,14.90733365,34.66985368,,76.49186947,4.73760956,76.13196951,23.27066386,13.74531033,,5.5232291,6.36930479,1160.89020894,1172.0575349,55.47781913,223.53171857,64.6465464,7.31580358,49.47783889,193.31065049,,34.95182208,11.18285942,621.15018563,73.11011304,25.8978761,944.21145425,141.92747455
2016-10-12,782.05803084,1.70707835,58.72122655,14.75637331,34.39828914,,75.02624058,4.58242775,75.7673528,23.20942649,13.50476739,,5.41068682,6.36930479,1151.97986742,1147.76184619,53.96870813,220.78337777,64.6465464,7.24367594,49.56561392,186.26953409,,33.91651932,10.86721419,615.13756284,72.79556609,25.43541402,940.10363562,142.32171754
2016-10-13,773.30708703,1.65987238,58.3336277,14.36010242,32.94994194,,73.97936281,4.51852935,74.74642601,23.27066386,13.74531033,,5.41068682,6.35185464,1145.61533777,1114.25055141,53.17822247,220.78337777,64.105572,7.29519568,48.45375592,184.34922961,,33.46098693,10.69586393,606.81239281,71.8968554,24.09427309,937.75631069,141.13898858
2016-10-14,774.22823901,1.69134005,59.30262484,14.15253195,33.35728648,,75.02624058,4.70109619,75.25688941,23.27066386,13.38449593,,5.48860071,6.43038032,1167.89119156,1118.43946326,53.96870813,220.78337777,64.15065688,7.75887338,48.71708979,185.88546679,,33.9579306,11.06561976,612.82501561,72.79556609,24.74172091,946.55877919,141.13898858
2016-10-17,778.37342292,1.73067687,58.56618934,14.2657522,32.7688974,,75.02624058,4.47288764,74.74642601,23.27066386,13.31576938,,5.60980009,6.43910539,1190.16704535,1122.6283751,53.93278049,216.75248709,64.28590161,8.04738394,48.48301251,181.27674885,,33.9579306,11.36322812,615.13756284,72.79556609,24.14052022,935.99581699,138.37928769
2016-10-18,788.5060947,1.77000473,61.24061911,14.37897246,33.71937554,,76.77103688,4.60981277,75.11104272,23.27066386,13.45322248,,5.71368528,6.45655554,1234.71875293,1181.27314097,56.05272098,225.36394578,68.5235388,8.08859973,49.74117275,181.78882364,,33.9579306,11.22795159,640.11307291,72.70569682,25.71289034,962.40322248,138.85238715
2016-10-19,800.48107043,1.77000473,62.01581682,14.32236233,34.48880915,,79.56271095,4.70109619,75.7673528,23.27066386,13.91712756,,5.97339824,6.43910539,1209.26063431,1196.35322362,55.44189149,229.39483646,71.63414411,8.16072737,50.32636302,182.42892514,,35.2417052,11.40832029,647.51322404,72.48101915,26.63781449,985.87647181,145.8699044
2016-10-20,790.34839866,1.71493856,61.39565633,14.49219271,34.53407367,,80.33042131,4.92930475,75.91319949,23.27066386,14.58721058,,5.86951306,6.42165524,1209.26063431,1193.83987651,55.08257917,227.3793957,71.94971845,7.87221681,50.88229202,186.14150739,,35.69723758,11.40832029,644.27565792,72.43608002,26.73030783,980.00815948,146.65839037
2016-10-21,790.34839866,1.6992092,60.54293962,14.41671254,34.17198461,,78.16687391,5.28531009,75.91319949,23.20942649,14.60439222,,5.77428497,6.41293017,1204.16901059,1189.65096466,54.68733275,226.28005938,71.13825459,7.98556025,50.88229202,186.39756078,,35.69723758,11.31813594,644.73816736,72.16647131,26.22159955,965.33737865,145.08141843
2016-10-24,782.51860683,1.73854602,60.85302026,14.41671254,34.12672461,,78.16687391,5.34008014,75.40273609,23.27066386,14.34666851,,5.69637108,6.53508122,1184.43896866,1150.2751933,55.94492585,229.76129106,70.32678983,7.81039312,49.82895246,185.50140589,,35.86288685,11.22795159,633.17543122,72.34621075,26.54532392,950.66659782,145.00256195
2016-10-25,782.97918282,1.73067687,59.88402312,14.34123237,34.03620008,,80.19083761,5.5682887,75.47565943,23.27066386,14.65593628,,5.65308558,6.41293017,1183.80251569,1148.59962856,55.33409636,225.36394578,69.42516432,7.83100102,50.97007114,184.34922961,,35.6558263,11.36322812,636.41299734,72.34621075,25.80538368,935.99581699,144.13523527
2016-10-26,787.58494272,1.72280771,59.22510661,13.7751311,33.49307101,,78.09708206,5.3309518,74.8922727,23.02570827,14.60439222,,5.5232291,6.36057972,1158.34439707,1120.11502799,54.00464223,226.28005938,68.11781003,7.48066676,51.02858958,182.42892514,,34.82758409,11.36322812,630.86288399,72.25634148,25.52790644,927.19334849,145.79104792
2016-10-27,784.82148678,1.73067687,59.45766205,13.39773024,33.49307101,,78.72520873,5.3309518,74.38180929,23.05633002,14.22639533,,5.32411583,6.36930479,1145.61533777,1097.49490402,55.69340867,222.61560497,67.26126129,7.5734023,49.85820905,177.3081132,,34.78617281,11.44439403,629.01284621,72.16647131,25.06544437,911.34890519,142.16402034
2016-10-28,769.16190312,1.70707835,60.4654214,13.45434037,32.81415741,,78.72520873,5.40397854,73.72549922,23.24004517,14.34666851,,5.41068682,6.32567942,1132.88627846,1098.33268639,55.90899821,218.03503697,68.5235388,7.43945097,47.57597052,176.66801171,,33.75087005,11.35420968,621.61269508,72.34621075,24.88045954,897.85178683,143.50444649
2016-11-02,767.31959916,1.69134005,58.75998876,13.19015977,32.49733287,,76.91062058,5.34008014,71.90241419,23.0869487,14.24357782,,5.23754484,6.32567942,1107.42815984,1100.00825112,53.57346817,216.20280977,66.26947503,7.48066676,45.17668691,176.02791022,,33.0054504,11.22795159,620.68767618,72.34621075,24.23301356,887.28882463,138.77353067
2016-11-03,762.71383926,1.68347089,57.82974764,13.03919943,31.59211473,,77.11999613,5.32182346,70.95441439,23.27066386,14.17485127,,5.27217323,6.32567942,1101.06363019,1122.6283751,53.10636145,212.72157809,64.51130799,7.33641148,45.32298448,178.58831619,,32.50850673,11.04758289,614.21254394,72.16647131,23.72430435,850.90528817,137.9850447
2016-11-04,763.63499124,1.67561069,59.61270547,12.81275892,31.5015902,,77.25957984,5.75085554,71.13672275,23.33190122,14.10612472,,5.29814453,6.33440449,1101.06363019,1158.65301699,53.0344997,215.28669617,65.5932559,7.46005886,46.40558998,179.86851917,,32.63274472,11.26402533,617.91261951,72.16647131,24.00178252,868.51022517,137.74849891
2016-11-07,759.95038332,1.67561069,58.21734649,12.64292854,31.95419927,,77.25957984,5.66870046,70.1887171,23.42376033,14.03739817,,5.27217323,6.35185464,1043.7828633,1139.3840225,53.68125756,211.07256444,64.87195278,7.47036281,45.73262059,180.25258646,,33.08827711,11.20991472,620.68767618,72.16647131,24.32550412,862.64191284,136.48692925
2016-11-08,765.4772952,1.68347089,59.69022369,13.1146796,32.31628834,,78.16687391,5.78736891,70.84502865,23.42376033,14.58721058,,5.45397231,6.35185464,986.50209641,1143.57293434,54.61547173,220.78337777,65.9539079,7.52188255,47.10781655,180.12455336,,34.12357987,11.27304377,620.68767618,72.07659484,24.88045954,849.73162571,145.8699044
2016-11-09,727.71006403,1.67561069,58.79874477,12.64292854,30.7774166,,76.84082873,5.58654538,70.37102546,23.27066386,14.43257498,,5.5059149,6.28205404,977.59175489,1105.87272772,51.74097322,212.53835537,64.78179114,7.47036281,45.49854331,179.86851917,,34.08216859,11.33617281,606.81239281,72.34621075,24.14052022,847.38430077,136.01382978
2016-11-10,736.92158383,1.69134005,58.79874477,12.83162897,30.64163207,,76.98041243,6.01557746,70.48041194,23.27066386,14.34666851,,5.5405433,6.28205404,999.86760868,1118.43946326,54.5436107,219.68404145,63.83508886,7.52188255,47.40041168,177.94821469,,36.44265723,11.42635716,619.30014785,72.16647131,24.27925884,859.12092544,137.82734751
2016-11-11,690.86398484,1.68347089,56.24059621,12.11456735,29.69115393,,77.11999613,5.75085554,70.07933063,23.02570827,14.07176059,,5.23754484,6.23842866,948.31491848,1058.11913265,53.17822247,211.62224176,62.48265059,7.48066676,45.20594818,178.20424889,,35.69723758,11.18285942,605.88737392,72.16647131,24.0480278,825.08471391,134.04261485
2016-11-14,681.65246504,1.67561069,55.96927236,12.07682726,28.92172033,,76.70124503,5.93342238,68.83963673,23.05633002,13.74531033,,5.28948743,6.15117791,924.1297058,1005.33884338,51.81283424,211.62224176,61.85150822,7.34671543,43.88927008,176.53998501,,34.53770097,11.13776724,604.49984558,72.16647131,23.81679677,790.46167115,132.70218871
2016-11-15,665.99288139,1.67561069,57.05454992,11.79377662,28.51437126,,77.25957984,6.07034751,68.80317214,23.02570827,13.86558093,,5.62711429,6.12500269,904.74237377,1010.3655376,52.17214656,190.55162895,61.44578035,7.09942066,44.24038306,176.41197751,,33.87510803,11.20991472,610.51246838,72.07659484,24.0480278,786.35385252,134.04261485
2016-11-16,684.41592098,1.67561069,56.78323228,11.98247705,29.87219847,,77.81791465,6.24378601,68.73025026,23.20942649,14.00303403,,5.59248589,6.15117791,911.20481929,1022.09449076,53.8968471,191.83417883,63.69984413,7.21276409,44.76705548,180.50862066,,32.34285746,11.21893316,615.13756284,72.0316638,24.97295195,795.74315225,135.22534381
2016-11-17,710.20817642,1.67561069,57.01579392,12.17117747,30.7321566,,77.81791465,5.86952399,69.56887015,23.02570827,14.17485127,,5.62711429,6.23842866,873.07639069,1009.52775522,54.83106127,194.03286063,63.11378574,7.36732332,45.38150701,179.86851917,,32.96403912,11.31813594,615.60007228,72.0316638,25.52790644,818.62957034,141.13898858
2016-11-18,718.49854423,1.66774153,58.13982827,12.17117747,30.7774166,,77.7481228,5.93342238,69.78763653,23.0869487,14.69030041,,5.80025627,6.19480329,891.81748271,1005.33884338,54.7591945,191.46774255,63.65475925,7.21276409,45.05965061,181.66079694,,33.12968839,12.03961075,615.13756284,71.98672467,25.34292161,809.24027061,141.76977736
2016-11-21,709.28702444,1.66774153,58.3336277,11.98247705,29.87219847,,78.02729021,5.93342238,68.5479419,23.14818607,14.96520662,,5.84354176,6.22970359,918.95975393,963.44972491,53.17822247,194.21608335,62.03183783,7.21276409,44.65001918,180.25258646,,33.12968839,11.72396552,612.36250616,72.0316638,24.92670667,786.35385252,140.35050261
2016-11-22,673.82267321,1.65201218,56.78323228,12.03908718,28.60489308,,77.39916354,5.75085554,67.81870847,23.14818607,14.98238911,,5.81757046,6.07265224,917.66726482,938.31625382,53.35787863,197.88053775,61.31053472,7.23337199,43.3040798,174.87573393,,32.71556728,11.67887334,575.82425995,71.98672467,24.32550412,759.94644702,138.77353067
2016-11-23,667.83518534,1.63627387,57.36463056,12.20891756,27.69967494,,77.53874725,5.88778067,68.5479419,23.02570827,14.72466283,,5.71368528,6.22970359,918.31350937,976.01646044,53.53753479,193.27866485,65.18752712,7.00668512,41.37295017,171.54719978,,32.71556728,11.70592865,586.92448665,72.0316638,24.51048988,801.02463335,140.35050261
2016-11-24,681.65246504,1.63627387,56.89951348,12.26552769,28.0617622,,78.16687391,6.0247058,67.01655317,23.20942649,15.03393317,,5.62711429,6.19480329,925.42219945,1003.66327864,53.17822247,195.48755468,64.73671437,7.68674573,42.71888954,171.54719978,,33.12968839,12.08470292,593.86212833,73.065182,24.51048988,776.37772155,141.13898858
2016-11-25,670.59864128,1.65201218,58.13982827,12.3598779,29.28380487,,78.16687391,5.96993575,65.99562491,23.24004517,14.94802498,,5.514572,6.15117791,937.0546014,1019.58114365,52.10028553,199.72128702,64.6465464,7.02729302,43.74297251,170.26699679,,32.54991801,11.67887334,592.01209055,74.59298748,24.83421333,776.96455279,137.27541522
2016-11-28,677.96785712,1.62840471,57.36463056,12.3598779,29.5101094,,78.16687391,6.0247058,65.99562491,23.14818607,14.60439222,,5.69637108,6.10755254,943.51704693,971.8275486,51.92062937,193.27866485,63.51951451,6.7490864,43.3040798,169.6268953,,33.08827711,11.72396552,578.13680718,75.04234283,24.41799746,793.39582732,135.61958679
2016-11-29,668.75633732,1.62840471,56.78323228,12.26552769,29.78167846,,78.16687391,5.82388228,65.6310082,23.0869487,14.69030041,,5.84354176,6.19480329,943.51704693,970.98976623,51.88469599,198.6168375,61.53594109,6.7490864,43.88927008,169.6268953,,32.34285746,11.81414987,577.21178828,75.49169817,24.51048988,742.92834126,133.96375837
